train/009.Brewer_Blackbird\Brewer_Blackbird_0017_192822407.jpg,8
train/009.Brewer_Blackbird\Brewer_Blackbird_0018_253049825.jpg,8
train/009.Brewer_Blackbird\Brewer_Blackbird_0019_2423872869.jpg,8
train/009.Brewer_Blackbird\Brewer_Blackbird_0020_2521712243.jpg,8
train/009.Brewer_Blackbird\Brewer_Blackbird_0021_2600945880.jpg,8
train/009.Brewer_Blackbird\Brewer_Blackbird_0022_2498669546.jpg,8
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0006_2376861574.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0007_495139194.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0008_469101650.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0009_2472004320.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0010_465415726.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0011_495139158.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0012_2472606189.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0013_139596958.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0014_144916612.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0015_469101656.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0016_102414646.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0017_583846699.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0018_2477592974.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0019_398266170.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0020_474690970.jpg,9
train/010.Red_winged_Blackbird\Red_winged_Blackbird_0021_2529270051.jpg,9
